distance,largest_cc,second_largest_cc,number_of_stores,regions,n_regions,second_region,first_region,ratio
69154.2688,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
69231.932,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
69309.5952,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
69387.2584,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
69464.9216,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
69542.5848,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
69620.248,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
69697.9112,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
69775.5744,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
69853.23760000001,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
69930.9008,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
70008.564,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
70086.22720000001,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
70163.8904,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
70241.5536,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
70319.21680000001,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
70396.88,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
70474.5432,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
70552.20640000001,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
70629.8696,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
70707.5328,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
70785.196,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
70862.8592,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
70940.5224,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
71018.1856,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
71095.8488,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
71173.512,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
71251.1752,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
71328.83840000001,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
71406.5016,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
71484.1648,539,0,539,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 36}",5.0,92.0,217.0,0.17068645640074212
71561.82800000001,540,0,540,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 37}",5.0,92.0,217.0,0.17037037037037037
71639.4912,540,0,540,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 37}",5.0,92.0,217.0,0.17037037037037037
71717.1544,540,0,540,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 37}",5.0,92.0,217.0,0.17037037037037037
71794.81760000001,540,0,540,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 37}",5.0,92.0,217.0,0.17037037037037037
71872.4808,540,0,540,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 37}",5.0,92.0,217.0,0.17037037037037037
71950.144,540,0,540,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 37}",5.0,92.0,217.0,0.17037037037037037
72027.80720000001,540,0,540,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 37}",5.0,92.0,217.0,0.17037037037037037
72105.4704,540,0,540,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 37}",5.0,92.0,217.0,0.17037037037037037
72183.1336,540,0,540,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 37}",5.0,92.0,217.0,0.17037037037037037
72260.7968,540,0,540,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 37}",5.0,92.0,217.0,0.17037037037037037
72338.46,540,0,540,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 37}",5.0,92.0,217.0,0.17037037037037037
72416.1232,540,0,540,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 37}",5.0,92.0,217.0,0.17037037037037037
72493.7864,540,0,540,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 37}",5.0,92.0,217.0,0.17037037037037037
72571.4496,540,0,540,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 37}",5.0,92.0,217.0,0.17037037037037037
72649.1128,540,0,540,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 37}",5.0,92.0,217.0,0.17037037037037037
72726.776,540,0,540,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 37}",5.0,92.0,217.0,0.17037037037037037
72804.43920000001,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
72882.1024,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
72959.7656,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
73037.42880000001,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
73115.092,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
73192.7552,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
73270.41840000001,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
73348.0816,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
73425.7448,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
73503.40800000001,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
73581.0712,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
73658.7344,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
73736.3976,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
73814.0608,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
73891.724,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
73969.3872,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
74047.05040000001,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
74124.7136,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
74202.3768,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
74280.04000000001,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
74357.7032,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
74435.3664,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
74513.02960000001,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
74590.6928,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
74668.356,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
74746.01920000001,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
74823.6824,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
74901.3456,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
74979.0088,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
75056.672,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
75134.3352,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
75211.9984,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
75289.6616,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
75367.3248,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
75444.988,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
75522.65120000001,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
75600.3144,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
75677.9776,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
75755.64080000001,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
75833.304,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
75910.9672,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
75988.63040000001,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
76066.2936,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
76143.9568,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
76221.62000000001,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
76299.2832,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
76376.9464,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
76454.6096,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
76532.2728,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
76609.936,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
76687.5992,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
76765.2624,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
76842.9256,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
76920.5888,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
76998.25200000001,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
77075.9152,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
77153.5784,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
77231.24160000001,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
77308.9048,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
77386.568,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
77464.23120000001,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
77541.8944,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
77619.5576,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
77697.22080000001,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
77774.884,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
77852.5472,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
77930.2104,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
78007.8736,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
78085.5368,541,0,541,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 38}",5.0,92.0,217.0,0.17005545286506468
78163.2,542,0,542,"{'Hovedstaden': 217, 'Sjælland': 92, 'Midtjylland': 95, 'Syddanmark': 99, 'Nordjylland': 39}",5.0,92.0,217.0,0.16974169741697417
