store_name,region,cluster,cluster_bool,urban_rural,entropy
9d3a54a2-b3c7-429a-b2f5-a286183dfe54,Hovedstaden,4,In-Cluster Store,Urban,0.7704918345318957
6d53baf8-1077-4c29-89d0-24ab1f5cbf16,Hovedstaden,4,In-Cluster Store,Urban,0.7676411440719598
7ad81f8a-ed1f-4d77-b726-5742ce15fd9b,Hovedstaden,4,In-Cluster Store,Urban,0.7920658746588215
7b4a93f9-5ed9-4417-8cd2-60473a7e0aff,Syddanmark,-1,Isolated Store,Rural,0.8066010557780381
04163160-36b2-45b4-9100-10934c0d8599,Midtjylland,-1,Isolated Store,Urban,0.830266981918689
8687eb83-88d0-4e7e-a87d-5d2297ad00ec,Hovedstaden,4,In-Cluster Store,Urban,0.81671370950539
41c97a86-9e30-4ab0-b9dc-637f63053e6a,Midtjylland,1,In-Cluster Store,Urban,0.7874986089033366
c65bfb92-a969-4b8d-a684-fd0dd1864618,Hovedstaden,4,In-Cluster Store,Urban,0.8153920086138127
4b530258-6f65-4b4d-a7fb-aeeb68e0d065,Nordjylland,-1,Isolated Store,Rural,0.8321083830478059
7de522de-9255-4f02-9015-40fd8bab3ecd,Midtjylland,1,In-Cluster Store,Urban,0.818051308255463
59790dc9-193f-4a81-a89b-35329933b0fa,Nordjylland,0,In-Cluster Store,Urban,0.804048137563079
dfc10374-5636-4e94-9bdc-f928bc799903,Syddanmark,-1,Isolated Store,Urban,0.8075617427595814
b9311150-a24e-4fa4-8d48-a6de93673f9f,Hovedstaden,4,In-Cluster Store,Urban,0.8029666954680736
150f7992-2016-4075-a2f3-2a2f7c8ab7b2,Nordjylland,0,In-Cluster Store,Urban,0.7473984897894901
1c889a25-0c79-4b60-ac8e-d3fc0dcbe8a4,Midtjylland,1,In-Cluster Store,Urban,0.8205340070283574
b1130d37-2505-4355-862b-01485c7620e7,Hovedstaden,4,In-Cluster Store,Urban,0.7389709851192244
a8dfe78a-ade9-4876-98ea-492b4fa7cb75,Midtjylland,-1,Isolated Store,Rural,0.7755867904873056
42e25b24-1fda-4d28-82f8-5ceb532bda8e,Hovedstaden,4,In-Cluster Store,Urban,0.806390871923331
ec4c1f0c-ea26-42e8-8a17-2e05f2f24b9e,Hovedstaden,4,In-Cluster Store,Urban,0.8200109679842207
99f54e32-0e39-4259-8fdd-fa9b6d24997d,Syddanmark,-1,Isolated Store,Urban,0.8151220915245441
ab3b32c4-0687-40ef-82f5-36d446e35856,Nordjylland,-1,Isolated Store,Rural,0.835091035911332
a3a67c23-1790-401b-9a80-31f02fd9aad5,Hovedstaden,4,In-Cluster Store,Urban,0.8095247711510282
dee09164-ffe8-484a-b6ba-31a6efa44fab,Hovedstaden,4,In-Cluster Store,Urban,0.7799371259015244
de59654b-5223-44cb-82a4-df9e0b834cd0,Midtjylland,1,In-Cluster Store,Rural,0.8040364037463228
b4cc891e-4118-45d0-b217-53f0bb46d89e,Syddanmark,-1,Isolated Store,Rural,0.8189249368124024
d8027d9c-9848-41cf-92f9-c85826609365,Midtjylland,1,In-Cluster Store,Urban,0.8033124306666386
cee272d5-3c64-4807-8dd4-7951c74f51f2,Nordjylland,-1,Isolated Store,Rural,0.8252305578520419
a7b81709-c9d9-4256-808c-3b827f0a47ae,Hovedstaden,4,In-Cluster Store,Urban,0.7928889387479039
68385fa6-4086-4c10-95e2-6e7649002687,Syddanmark,2,In-Cluster Store,Rural,0.8148125891986283
67766b50-4cc6-4658-8fc4-a9b2db468f91,Midtjylland,1,In-Cluster Store,Urban,0.8146578534373918
0cd7d167-adbf-4fa6-9396-7e779ccc264c,Hovedstaden,4,In-Cluster Store,Urban,0.8166458739760896
bfb8e10d-443b-4a28-81a3-f72ff81c83e0,Nordjylland,0,In-Cluster Store,Urban,0.8236750500688652
48de28ab-23b9-44f4-9838-9e0cfb9d5799,Syddanmark,1,In-Cluster Store,Urban,0.8414117156405269
c73f2e63-1bd3-43a7-a0b7-b52f380f0e4e,Nordjylland,0,In-Cluster Store,Urban,0.8120925022027673
c462d85c-f66f-496f-b63c-51f85edd8337,Midtjylland,-1,Isolated Store,Rural,0.8205800563158056
2d65c541-74d5-4ca3-bb20-9d0dda55b3bd,Syddanmark,-1,Isolated Store,Rural,0.8288113182172667
37e65637-451c-4dfd-a778-eb86a9cdc216,Hovedstaden,4,In-Cluster Store,Urban,0.7656064136965397
720e790a-5c74-4611-8d66-d6b121b1212b,Hovedstaden,-1,Isolated Store,Urban,0.8185908504471471
c9d2f4d0-758e-4b92-9d1d-8250f626264c,Sjælland,4,In-Cluster Store,Rural,0.8236298491756011
edcacf87-af62-40ec-a30f-e7d445acdd83,Midtjylland,1,In-Cluster Store,Urban,0.7823604278135886
100d809a-cec0-43b3-a9b4-83564cf71d35,Midtjylland,1,In-Cluster Store,Urban,0.8250750083471873
e2e73f00-a6df-43e2-9f4c-238e0f7eb2a7,Midtjylland,1,In-Cluster Store,Urban,0.8126803134983829
0ebcbc68-ebbc-4b8b-90b0-5c99bfb714cf,Syddanmark,2,In-Cluster Store,Urban,0.8291089238496383
9fef99c9-5690-4384-a15b-f1987c7559d5,Nordjylland,0,In-Cluster Store,Urban,0.8265284928098917
b83bc543-12e4-4bf1-b837-24bc645421e1,Hovedstaden,4,In-Cluster Store,Urban,0.8160568473741696
c9c2d918-077a-4583-8040-a611c3c8a024,Hovedstaden,4,In-Cluster Store,Urban,0.7727112413130693
194e4354-e95a-4fbe-abde-3331b66cfda5,Sjælland,3,In-Cluster Store,Urban,0.8166388253541925
5b79d293-554c-4142-9880-96002202055e,Midtjylland,1,In-Cluster Store,Urban,0.7983606417580223
38046af1-1a96-46a0-b239-bb0284c28efc,Midtjylland,1,In-Cluster Store,Urban,0.8318827842736881
87647462-de62-4e6b-a19d-b7f237ad87dd,Midtjylland,-1,Isolated Store,Rural,0.8440596504936093
2588c255-65f6-41d0-afe9-251df11da414,Hovedstaden,4,In-Cluster Store,Urban,0.8177452401437973
680e79c8-7a42-424b-bb73-21e1ad3cabd1,Syddanmark,2,In-Cluster Store,Urban,0.837169518509159
dcfd6dca-4e6c-4671-a1c4-8f9f1cd51d66,Syddanmark,-1,Isolated Store,Urban,0.8460248321725097
60a92065-e61b-4020-9f5e-972a0e8b7d3e,Hovedstaden,4,In-Cluster Store,Urban,0.7742196187782706
7094712b-feda-4c89-b2e7-a384b13ae0e3,Midtjylland,1,In-Cluster Store,Urban,0.8271352499650442
e2f413de-187c-4498-87c2-c05178c4c59b,Midtjylland,1,In-Cluster Store,Urban,0.8228065712020532
8a16987a-d80f-48b6-9ce1-5e480136ccfd,Hovedstaden,4,In-Cluster Store,Urban,0.829168771794146
0eca728f-6b3a-4ae4-b036-942f62382eaf,Syddanmark,-1,Isolated Store,Urban,0.8136832287863892
5e2aef90-6c4a-4918-b1e8-df20ba06b65e,Midtjylland,-1,Isolated Store,Rural,0.8341691941566418
bb68fe36-6237-4e4d-8f84-a64d39b4049a,Hovedstaden,-1,Isolated Store,Urban,0.7590360370137702
d332dc37-6769-4d35-be4c-cf6ebfbcd95b,Nordjylland,-1,Isolated Store,Rural,0.8136364264503041
77f084bc-bb73-42de-9d25-7fb1d84a02b9,Midtjylland,1,In-Cluster Store,Urban,0.8221419441516389
efa158d3-0831-4077-bca5-aee90cf0d279,Sjælland,-1,Isolated Store,Rural,0.7937052784303354
