p_value,mantel_r,bin_centers,p_value_distance,mantel_distance
0.736,-0.012300699384754948,65698.25640000001,0.006,-0.10308844293999905
0.696,-0.012300699384754948,65775.9196,0.004,-0.10308844293999905
0.724,-0.012300699384754948,65853.5828,0.003,-0.10308844293999905
0.703,-0.012300699384754948,65931.24600000001,0.003,-0.10308844293999905
0.669,-0.012300699384754948,66008.9092,0.006,-0.10308844293999905
0.708,-0.012300699384754948,66086.5724,0.003,-0.10308844293999905
0.725,-0.012300699384754948,66164.23560000001,0.005,-0.10308844293999905
0.687,-0.012300699384754948,66241.8988,0.001,-0.10308844293999905
0.702,-0.012300699384754948,66319.562,0.002,-0.10308844293999905
0.699,-0.012300699384754948,66397.2252,0.006,-0.10308844293999905
0.691,-0.012300699384754948,66474.8884,0.005,-0.10308844293999905
0.683,-0.012300699384754948,66552.5516,0.001,-0.10308844293999905
0.705,-0.012300699384754948,66630.2148,0.005,-0.10308844293999905
0.714,-0.012300699384754948,66707.878,0.003,-0.10308844293999905
0.705,-0.012300699384754948,66785.5412,0.003,-0.10308844293999905
0.714,-0.012300699384754948,66863.2044,0.002,-0.10308844293999905
0.708,-0.012300699384754948,66940.8676,0.003,-0.10308844293999905
0.715,-0.012300699384754948,67018.53080000001,0.002,-0.10308844293999905
0.704,-0.012300699384754948,67096.194,0.002,-0.10308844293999905
0.737,-0.012300699384754948,67173.8572,0.003,-0.10308844293999905
0.693,-0.012300699384754948,67251.52040000001,0.006,-0.10308844293999905
0.71,-0.012300699384754948,67329.1836,0.003,-0.10308844293999905
0.704,-0.012300699384754948,67406.8468,0.004,-0.10308844293999905
0.71,-0.012300699384754948,67484.51000000001,0.002,-0.10308844293999905
0.696,-0.012300699384754948,67562.1732,0.002,-0.10308844293999905
0.693,-0.012300699384754948,67639.8364,0.004,-0.10308844293999905
0.713,-0.012300699384754948,67717.49960000001,0.004,-0.10308844293999905
0.704,-0.012300699384754948,67795.16279999999,0.004,-0.10308844293999905
0.708,-0.012300699384754948,67872.826,0.005,-0.10308844293999905
0.689,-0.012300699384754948,67950.48920000001,0.001,-0.10308844293999905
0.7,-0.012300699384754948,68028.15239999999,0.003,-0.10308844293999905
0.71,-0.012300699384754948,68105.8156,0.004,-0.10308844293999905
0.732,-0.012300699384754948,68183.47880000001,0.002,-0.10308844293999905
0.692,-0.012300699384754948,68261.14199999999,0.002,-0.10308844293999905
0.719,-0.012300699384754948,68338.8052,0.005,-0.10308844293999905
0.696,-0.012300699384754948,68416.46840000001,0.005,-0.10308844293999905
0.713,-0.012300699384754948,68494.1316,0.004,-0.10308844293999905
0.699,-0.012300699384754948,68571.7948,0.005,-0.10308844293999905
0.677,-0.012300699384754948,68649.45800000001,0.003,-0.10308844293999905
0.669,-0.012300699384754948,68727.1212,0.003,-0.10308844293999905
0.687,-0.012300699384754948,68804.7844,0.005,-0.10308844293999905
0.719,-0.012300699384754948,68882.44760000001,0.003,-0.10308844293999905
0.707,-0.012300699384754948,68960.1108,0.004,-0.10308844293999905
0.681,-0.012300699384754948,69037.774,0.003,-0.10308844293999905
0.698,-0.012300699384754948,69115.43720000001,0.003,-0.10308844293999905
0.708,-0.012300699384754948,69193.1004,0.003,-0.10308844293999905
0.696,-0.012300699384754948,69270.7636,0.004,-0.10308844293999905
0.697,-0.012300699384754948,69348.4268,0.002,-0.10308844293999905
0.686,-0.012300699384754948,69426.09,0.004,-0.10308844293999905
0.707,-0.012300699384754948,69503.7532,0.002,-0.10308844293999905
0.684,-0.012300699384754948,69581.4164,0.007,-0.10308844293999905
0.688,-0.012300699384754948,69659.0796,0.004,-0.10308844293999905
0.695,-0.012300699384754948,69736.7428,0.001,-0.10308844293999905
0.703,-0.012300699384754948,69814.406,0.004,-0.10308844293999905
0.689,-0.012300699384754948,69892.0692,0.001,-0.10308844293999905
0.676,-0.012300699384754948,69969.73240000001,0.004,-0.10308844293999905
0.702,-0.012300699384754948,70047.3956,0.004,-0.10308844293999905
0.71,-0.012300699384754948,70125.0588,0.002,-0.10308844293999905
0.711,-0.012300699384754948,70202.72200000001,0.004,-0.10308844293999905
0.682,-0.012300699384754948,70280.3852,0.002,-0.10308844293999905
0.675,-0.012300699384754948,70358.0484,0.002,-0.10308844293999905
0.724,-0.012300699384754948,70435.71160000001,0.004,-0.10308844293999905
0.693,-0.012300699384754948,70513.3748,0.006,-0.10308844293999905
0.7,-0.012300699384754948,70591.038,0.003,-0.10308844293999905
0.694,-0.012300699384754948,70668.70120000001,0.001,-0.10308844293999905
0.702,-0.012300699384754948,70746.36439999999,0.001,-0.10308844293999905
0.674,-0.012300699384754948,70824.0276,0.004,-0.10308844293999905
0.718,-0.012300699384754948,70901.69080000001,0.002,-0.10308844293999905
0.707,-0.012300699384754948,70979.35399999999,0.004,-0.10308844293999905
0.688,-0.012300699384754948,71057.0172,0.004,-0.10308844293999905
0.694,-0.012300699384754948,71134.68040000001,0.004,-0.10308844293999905
0.693,-0.012300699384754948,71212.3436,0.003,-0.10308844293999905
0.7,-0.012300699384754948,71290.0068,0.005,-0.10308844293999905
0.666,-0.012300699384754948,71367.67000000001,0.001,-0.10308844293999905
0.709,-0.012300699384754948,71445.3332,0.002,-0.10308844293999905
0.748,0.009256072502446118,71522.9964,0.012,-0.08967397586961288
0.771,0.009256072502446118,71600.65960000001,0.01,-0.08967397586961288
0.779,0.009256072502446118,71678.3228,0.01,-0.08967397586961288
0.768,0.009256072502446118,71755.986,0.011,-0.08967397586961288
0.775,0.009256072502446118,71833.64920000001,0.01,-0.08967397586961288
0.798,0.009256072502446118,71911.3124,0.013,-0.08967397586961288
0.759,0.009256072502446118,71988.9756,0.01,-0.08967397586961288
0.752,0.009256072502446118,72066.63880000002,0.004,-0.08967397586961288
0.775,0.009256072502446118,72144.302,0.008,-0.08967397586961288
0.749,0.009256072502446118,72221.9652,0.008,-0.08967397586961288
0.754,0.009256072502446118,72299.6284,0.008,-0.08967397586961288
0.778,0.009256072502446118,72377.2916,0.011,-0.08967397586961288
0.769,0.009256072502446118,72454.9548,0.012,-0.08967397586961288
0.751,0.009256072502446118,72532.618,0.009,-0.08967397586961288
0.766,0.009256072502446118,72610.2812,0.009,-0.08967397586961288
0.758,0.009256072502446118,72687.94440000001,0.007,-0.08967397586961288
0.262,-0.02834708071980496,72765.6076,0.003,-0.10261178571946607
0.292,-0.02834708071980496,72843.2708,0.002,-0.10261178571946607
0.267,-0.02834708071980496,72920.93400000001,0.006,-0.10261178571946607
0.276,-0.02834708071980496,72998.5972,0.006,-0.10261178571946607
0.261,-0.02834708071980496,73076.2604,0.004,-0.10261178571946607
0.248,-0.02834708071980496,73153.92360000001,0.004,-0.10261178571946607
0.239,-0.02834708071980496,73231.5868,0.004,-0.10261178571946607
0.272,-0.02834708071980496,73309.25,0.006,-0.10261178571946607
0.288,-0.02834708071980496,73386.91320000001,0.005,-0.10261178571946607
0.263,-0.02834708071980496,73464.5764,0.005,-0.10261178571946607
0.275,-0.02834708071980496,73542.2396,0.003,-0.10261178571946607
0.273,-0.02834708071980496,73619.90280000001,0.005,-0.10261178571946607
0.272,-0.02834708071980496,73697.56599999999,0.006,-0.10261178571946607
0.296,-0.02834708071980496,73775.2292,0.003,-0.10261178571946607
0.27,-0.02834708071980496,73852.89240000001,0.004,-0.10261178571946607
0.277,-0.02834708071980496,73930.55559999999,0.003,-0.10261178571946607
0.252,-0.02834708071980496,74008.2188,0.003,-0.10261178571946607
0.265,-0.02834708071980496,74085.88200000001,0.003,-0.10261178571946607
0.282,-0.02834708071980496,74163.5452,0.002,-0.10261178571946607
0.272,-0.02834708071980496,74241.2084,0.003,-0.10261178571946607
0.259,-0.02834708071980496,74318.87160000001,0.005,-0.10261178571946607
0.244,-0.02834708071980496,74396.5348,0.007,-0.10261178571946607
0.243,-0.02834708071980496,74474.198,0.004,-0.10261178571946607
0.234,-0.02834708071980496,74551.86120000001,0.003,-0.10261178571946607
0.271,-0.02834708071980496,74629.5244,0.002,-0.10261178571946607
0.262,-0.02834708071980496,74707.1876,0.003,-0.10261178571946607
0.238,-0.02834708071980496,74784.85080000001,0.003,-0.10261178571946607
0.265,-0.02834708071980496,74862.514,0.003,-0.10261178571946607
0.265,-0.02834708071980496,74940.1772,0.003,-0.10261178571946607
0.263,-0.02834708071980496,75017.8404,0.003,-0.10261178571946607
0.257,-0.02834708071980496,75095.5036,0.002,-0.10261178571946607
0.27,-0.02834708071980496,75173.1668,0.002,-0.10261178571946607
0.266,-0.02834708071980496,75250.83,0.003,-0.10261178571946607
0.269,-0.02834708071980496,75328.4932,0.003,-0.10261178571946607
0.272,-0.02834708071980496,75406.1564,0.001,-0.10261178571946607
0.272,-0.02834708071980496,75483.8196,0.002,-0.10261178571946607
0.274,-0.02834708071980496,75561.4828,0.004,-0.10261178571946607
0.257,-0.02834708071980496,75639.14600000001,0.004,-0.10261178571946607
0.272,-0.02834708071980496,75716.8092,0.003,-0.10261178571946607
0.265,-0.02834708071980496,75794.4724,0.004,-0.10261178571946607
0.281,-0.02834708071980496,75872.13560000001,0.003,-0.10261178571946607
0.282,-0.02834708071980496,75949.7988,0.005,-0.10261178571946607
0.285,-0.02834708071980496,76027.462,0.002,-0.10261178571946607
0.272,-0.02834708071980496,76105.12520000001,0.003,-0.10261178571946607
0.274,-0.02834708071980496,76182.7884,0.003,-0.10261178571946607
0.285,-0.02834708071980496,76260.4516,0.004,-0.10261178571946607
0.295,-0.02834708071980496,76338.11480000001,0.004,-0.10261178571946607
0.248,-0.02834708071980496,76415.77799999999,0.002,-0.10261178571946607
0.262,-0.02834708071980496,76493.4412,0.003,-0.10261178571946607
0.257,-0.02834708071980496,76571.10440000001,0.005,-0.10261178571946607
0.265,-0.02834708071980496,76648.76759999999,0.002,-0.10261178571946607
0.266,-0.02834708071980496,76726.4308,0.002,-0.10261178571946607
0.256,-0.02834708071980496,76804.09400000001,0.006,-0.10261178571946607
0.29,-0.02834708071980496,76881.7572,0.003,-0.10261178571946607
0.301,-0.02834708071980496,76959.4204,0.005,-0.10261178571946607
0.233,-0.02834708071980496,77037.08360000001,0.004,-0.10261178571946607
0.276,-0.02834708071980496,77114.7468,0.003,-0.10261178571946607
0.251,-0.02834708071980496,77192.41,0.002,-0.10261178571946607
0.27,-0.02834708071980496,77270.07320000001,0.002,-0.10261178571946607
0.251,-0.02834708071980496,77347.7364,0.003,-0.10261178571946607
0.277,-0.02834708071980496,77425.3996,0.006,-0.10261178571946607
0.271,-0.02834708071980496,77503.06280000001,0.003,-0.10261178571946607
0.27,-0.02834708071980496,77580.726,0.004,-0.10261178571946607
0.263,-0.02834708071980496,77658.3892,0.003,-0.10261178571946607
0.284,-0.02834708071980496,77736.05240000002,0.004,-0.10261178571946607
0.246,-0.02834708071980496,77813.7156,0.002,-0.10261178571946607
0.272,-0.02834708071980496,77891.3788,0.003,-0.10261178571946607
0.257,-0.02834708071980496,77969.042,0.005,-0.10261178571946607
0.267,-0.02834708071980496,78046.7052,0.002,-0.10261178571946607
,,78124.3684,0.008,-0.09020277841826158
